Row ID,Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8144,5/2/2023,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716
8145,5/2/2023,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,4,0.2,-31.9936
2607,5/3/2023,MG-17890,Michael Granlund,Home Office,United States,San Diego,California,92024,West,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0,4.9271
3265,5/3/2023,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528
4215,5/3/2023,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0,64.2
9750,5/3/2023,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0,57.5928
4243,5/4/2023,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
4244,5/4/2023,ME-17320,Maria Etezadi,Home Office,United States,Springfield,Virginia,22153,South,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",27.81,3,0,13.0707
5440,5/4/2023,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995
8228,5/4/2023,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0,7.4376
8229,5/4/2023,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,0,8.0652
8230,5/4/2023,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.7874
70,5/6/2023,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0,35.6636
238,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396
239,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
240,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staples,11.688,3,0.6,-4.6752
241,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
242,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513
243,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
244,5/6/2023,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
2602,5/6/2023,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Staples,14.94,3,0,7.0218
2603,5/6/2023,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,0,364.4595
2604,5/6/2023,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,0.2,5.1294
2605,5/6/2023,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,0,20.7808
4452,5/7/2023,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636
4453,5/7/2023,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0,20.6612
4454,5/7/2023,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735
4455,5/7/2023,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.5584
5936,5/7/2023,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0,8.636
5937,5/7/2023,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
5938,5/7/2023,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
1764,5/8/2023,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518
1765,5/8/2023,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4.13,1,0,1.8998
1766,5/8/2023,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0,46.116
1767,5/8/2023,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82,2,0,4.8118
2688,5/8/2023,RA-19285,Ralph Arnett,Consumer,United States,Peoria,Illinois,61604,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98,5,0.8,-6.567
4086,5/8/2023,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384,2,0.2,30.2384
4087,5/8/2023,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952,3,0.2,7.0713
4088,5/8/2023,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,3,0.2,3.9771
3788,5/9/2023,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,1.0269
3789,5/9/2023,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,0.2,7.0173
5331,5/9/2023,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0,24.9366
5332,5/9/2023,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6,5,0.2,20.4525
5333,5/9/2023,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,0,6.5888
5807,5/9/2023,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148
5808,5/9/2023,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,0.2,8.7168
5809,5/9/2023,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328
6037,5/9/2023,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.614
6038,5/9/2023,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0,54.6912
6039,5/9/2023,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0,5.1968
6040,5/9/2023,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0,2.5344
8737,5/9/2023,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.623
9073,5/9/2023,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staples,16.56,2,0,7.7832
9074,5/9/2023,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,0,67.188
9602,5/9/2023,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,72401,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,0,114.96
9929,5/9/2023,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,0,8.7372
9930,5/9/2023,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865
4304,5/10/2023,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,75056,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194
7666,5/10/2023,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984
7667,5/10/2023,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568
7668,5/10/2023,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539
8157,5/10/2023,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2,0.3,-23.9372
8922,5/10/2023,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755
8923,5/10/2023,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028
665,5/11/2023,RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0,5.2626
703,5/11/2023,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0,35.6796
2946,5/11/2023,LH-17020,Lisa Hazard,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0,16.4647
6135,5/11/2023,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912
6306,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,17.584,7,0.2,-4.1762
6307,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078
6308,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,47.952,3,0.2,16.7832
6309,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3,0.2,-97.5528
6310,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,8,0.2,228.0792
6311,5/11/2023,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.3116
6729,5/11/2023,MF-17665,Maureen Fritzler,Corporate,United States,Miami,Florida,33180,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50.496,6,0.2,8.2056
6773,5/11/2023,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
6774,5/11/2023,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,1,0.2,1.305
6775,5/11/2023,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,38.88,6,0,18.6624
7783,5/11/2023,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592
7784,5/11/2023,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1
7785,5/11/2023,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758
8869,5/11/2023,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22
9322,5/11/2023,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,3,0.6,-5.688
9323,5/11/2023,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928
1223,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79,3,0,20.4822
1224,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,78.15,1,0,34.386
1225,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,1,0.2,0.6048
1226,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001685,Office Supplies,Paper,Staples,40.56,4,0,19.8744
1227,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,182.94,3,0,3.6588
1228,5/12/2023,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,193.86,2,0,11.6316
1534,5/12/2023,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,212.88,6,0,0
5777,5/12/2023,LM-17065,Liz MacKendrick,Consumer,United States,Auburn,New York,13021,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2,5.823
5778,5/12/2023,KT-16465,Kean Takahito,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0,50.328
5810,6/2/2023,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4,0.2,-18.1808
919,6/3/2023,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
920,6/3/2023,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
89,6/4/2023,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572
9316,6/4/2023,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,3,0.4,-27.7158
9317,6/4/2023,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,4,0.2,-163.4516
1358,6/5/2023,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044
2286,6/5/2023,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,3,0.2,5.2026
2589,6/5/2023,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0,1.0166
2590,6/5/2023,BF-11005,Barry Franz,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397
2820,6/5/2023,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352
2821,6/5/2023,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694
3041,6/5/2023,ZD-21925,Zuschuss Donatelli,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344
5696,6/5/2023,AH-10465,Amy Hunt,Consumer,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
7115,6/5/2023,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0,320.3172
7116,6/5/2023,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048
8752,6/5/2023,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,4,0.2,31.4712
8753,6/5/2023,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,32303,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
1134,6/6/2023,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608,4,0.2,-23.364
1135,6/6/2023,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7.56,3,0.2,2.646
3727,6/6/2023,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0,93.6988
3728,6/6/2023,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0,2.79
3729,6/6/2023,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14.94,3,0,6.8724
5523,6/6/2023,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6,0.2,7.0044
5524,6/6/2023,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0,15.7248
9375,6/6/2023,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61.38,6,0,15.9588
9490,6/8/2023,MF-17665,Maureen Fritzler,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,0,59.115
141,6/9/2023,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
441,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,0,3.666
442,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,0,23.3928
443,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,0,20.5755
444,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0,42.0256
445,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,0,29.1528
446,6/9/2023,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0,10.584
1281,6/9/2023,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736
1795,6/9/2023,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985
3145,6/9/2023,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,0.3,-24.843
3524,6/9/2023,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116,8,0,29
3617,6/9/2023,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,0.7,-7.3255
3874,6/9/2023,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001099,Office Supplies,Envelopes,Staples,23.472,3,0.2,7.6284
3875,6/9/2023,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,0.7,-63.1092
3876,6/9/2023,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,0.2,6.799
